"id","acelX","acelY","acelZ","girX","girY","girZ","idTipoMovimento","mag"
11270,1045.0,-1234.0,2893.0,4256.0,2388.0,-2164.0,2,12711.0
11271,823.0,-841.0,3572.0,4224.0,-2627.0,-1845.0,2,-1467.0
11272,1121.0,-1426.0,4772.0,4240.0,4532.0,560.0,2,5364.0
11273,919.0,-166.0,3291.0,4144.0,-1246.0,-3338.0,2,10762.0
11274,665.0,-647.0,3129.0,4256.0,-5310.0,-2610.0,2,-2401.0
11275,1018.0,-1093.0,3314.0,4288.0,3115.0,2839.0,2,-7097.0
11276,803.0,-933.0,3699.0,4288.0,7760.0,154.0,2,6135.0
11277,295.0,-1024.0,3701.0,4224.0,-6822.0,-2788.0,2,2261.0
11278,830.0,-1322.0,3505.0,4192.0,-1181.0,684.0,2,-8608.0
11279,441.0,-1217.0,3595.0,4288.0,4194.0,-3887.0,2,12831.0
11280,715.0,-1033.0,3911.0,4144.0,-88.0,-3282.0,2,9093.0
11281,1412.0,-584.0,3183.0,4256.0,4661.0,-4392.0,2,-785.0
11282,660.0,-971.0,3537.0,4240.0,-9130.0,-728.0,2,-14505.0
11283,919.0,-1422.0,2941.0,4192.0,2516.0,-2526.0,2,16065.0
11284,267.0,-719.0,3489.0,4240.0,-5805.0,-2756.0,2,-3124.0
11285,1257.0,-1405.0,3663.0,4192.0,2275.0,2122.0,2,-2597.0
11286,1584.0,-947.0,2928.0,4240.0,4054.0,3498.0,2,-7747.0
11287,447.0,-1142.0,3070.0,4176.0,-7550.0,-2463.0,2,-3369.0
11288,1200.0,-1364.0,3067.0,4240.0,4078.0,2572.0,2,-876.0
11289,967.0,-633.0,5136.0,4224.0,4940.0,1056.0,2,4128.0
11290,857.0,-810.0,4134.0,4240.0,-5274.0,-3606.0,2,-2319.0
11291,1062.0,-927.0,3038.0,4256.0,576.0,-2147.0,2,14407.0
11292,584.0,-955.0,3572.0,4176.0,-3973.0,-1301.0,2,-1673.0
11293,1115.0,-1042.0,4256.0,4176.0,3081.0,2241.0,2,1984.0
11294,411.0,-1219.0,3731.0,4256.0,14290.0,-5456.0,2,21884.0
11295,998.0,-1471.0,3226.0,4224.0,7083.0,1761.0,2,9167.0
11296,955.0,-955.0,3515.0,4240.0,7326.0,2235.0,2,4857.0
11297,1298.0,-1177.0,5325.0,4192.0,3435.0,4119.0,2,-1684.0
11298,1149.0,-621.0,3944.0,4288.0,4411.0,1156.0,2,-4970.0
11299,375.0,-838.0,2852.0,4256.0,-7753.0,-2751.0,2,-5845.0
11300,834.0,-1542.0,3066.0,4256.0,5242.0,2430.0,2,-141.0
11301,1183.0,-712.0,3671.0,4240.0,4727.0,904.0,2,5107.0
11302,853.0,-1258.0,3921.0,4192.0,-5571.0,15.0,2,-12484.0
11303,863.0,-428.0,3579.0,4144.0,-1864.0,-2552.0,2,3657.0
11304,-277.0,-1354.0,4019.0,4176.0,-3505.0,6514.0,2,-20515.0
11305,1167.0,-1189.0,3297.0,4192.0,723.0,1198.0,2,-8685.0
11306,797.0,-654.0,3323.0,4224.0,-395.0,844.0,2,-3811.0
11307,1262.0,-1305.0,5011.0,4176.0,1247.0,1737.0,2,1623.0
11308,980.0,-780.0,3959.0,4256.0,7877.0,2194.0,2,4966.0
11309,946.0,-702.0,3162.0,4144.0,-7160.0,-4530.0,2,382.0
11310,983.0,-1399.0,3914.0,4192.0,7339.0,2522.0,2,6127.0
11311,1308.0,-807.0,3318.0,4192.0,6177.0,961.0,2,1329.0
11312,716.0,-1055.0,2727.0,4256.0,-10427.0,-3514.0,2,-6477.0
11313,858.0,-1524.0,3113.0,4256.0,9438.0,1400.0,2,5023.0
11314,805.0,-764.0,3604.0,4192.0,5059.0,-4493.0,2,7811.0
11315,1037.0,-1392.0,4037.0,4176.0,5645.0,1274.0,2,7587.0
11316,664.0,153.0,3561.0,4224.0,1005.0,-2502.0,2,6701.0
11317,407.0,-862.0,3059.0,4176.0,-5962.0,-2881.0,2,-6772.0
11318,1524.0,-827.0,3340.0,4192.0,-952.0,-384.0,2,-2610.0
11319,1553.0,-1124.0,3282.0,4192.0,6264.0,3424.0,2,8515.0
11320,724.0,-660.0,3163.0,4192.0,-10609.0,867.0,2,-13342.0
11321,992.0,-1332.0,2691.0,4288.0,-3631.0,3441.0,2,-9582.0
11322,811.0,-934.0,5000.0,4304.0,14396.0,949.0,2,10500.0
11323,594.0,-820.0,3899.0,4144.0,-15924.0,96.0,2,-13953.0
11324,3142.0,-1481.0,632.0,4288.0,-1761.0,-445.0,2,-1481.0
11325,3363.0,-2759.0,1282.0,4224.0,7928.0,-2847.0,2,888.0
11326,2933.0,-2974.0,377.0,4896.0,813.0,-92.0,2,366.0
11327,1054.0,-1765.0,3930.0,4896.0,22836.0,-733.0,2,15662.0
11328,1036.0,-1096.0,3606.0,4960.0,1442.0,-5290.0,2,11109.0
11329,1035.0,-1609.0,3487.0,5024.0,4419.0,-2570.0,2,10841.0
11330,2384.0,-1930.0,2763.0,4960.0,583.0,556.0,2,37.0
11331,1388.0,-776.0,3849.0,4960.0,-4916.0,-155.0,2,-3034.0
11332,432.0,-1046.0,3197.0,4992.0,-4421.0,-2407.0,2,-13601.0
11333,1565.0,-1320.0,3782.0,4960.0,10323.0,5753.0,2,-5680.0
11334,894.0,-300.0,4067.0,4960.0,-3355.0,1848.0,2,-5797.0
11335,658.0,-668.0,2720.0,5024.0,-3553.0,-1590.0,2,-8304.0
11336,1490.0,-1227.0,3667.0,4944.0,9289.0,508.0,2,5754.0
11337,1970.0,-1508.0,3059.0,4992.0,1932.0,-51.0,2,-1063.0
11338,649.0,-1190.0,2672.0,4992.0,-11237.0,-1983.0,2,-6848.0
11339,1313.0,-1445.0,3129.0,4896.0,8866.0,1205.0,2,-966.0
11340,1711.0,-1356.0,3254.0,4944.0,816.0,3354.0,2,3317.0
11341,1256.0,-800.0,3562.0,4944.0,-7840.0,-4879.0,2,1435.0
11342,778.0,-1130.0,3553.0,5024.0,10640.0,-5243.0,2,18340.0
11343,964.0,-926.0,3057.0,4928.0,-7663.0,-2879.0,2,2009.0
11344,1651.0,-1504.0,4069.0,5008.0,14067.0,2995.0,2,674.0
11345,1942.0,-1530.0,2901.0,4896.0,5239.0,4207.0,2,-6078.0
11346,759.0,-1337.0,2739.0,4928.0,-7357.0,-1943.0,2,-4591.0
11347,1238.0,-1322.0,2860.0,4960.0,6630.0,4708.0,2,-6798.0
11348,1447.0,-1120.0,3346.0,4992.0,-1363.0,3702.0,2,1165.0
11349,474.0,-1452.0,2808.0,5008.0,-7922.0,628.0,2,-14878.0
11350,1380.0,-1206.0,2938.0,4992.0,6637.0,3077.0,2,-3803.0
11351,1522.0,-1389.0,2907.0,5072.0,4173.0,2657.0,2,-1061.0
11352,950.0,-1173.0,2529.0,4960.0,-9409.0,-1494.0,2,-2790.0
11353,1379.0,-1696.0,3215.0,5008.0,9333.0,3368.0,2,-3979.0
11354,1762.0,-1619.0,2901.0,4992.0,3731.0,4751.0,2,530.0
11355,72.0,-1222.0,2908.0,4944.0,-4189.0,1727.0,2,-11444.0
11356,544.0,-1338.0,3107.0,4944.0,-7314.0,3782.0,2,-16032.0
11357,1377.0,-1101.0,4509.0,4992.0,12154.0,-3073.0,2,9227.0
11358,647.0,-1925.0,4006.0,5072.0,-4301.0,-71.0,2,-2398.0
11359,846.0,-1250.0,2727.0,5008.0,-2906.0,-3261.0,2,8718.0
11360,178.0,-1896.0,3651.0,5008.0,-11639.0,2937.0,2,-17017.0
11361,767.0,-1255.0,3448.0,5008.0,-2293.0,3564.0,2,-15622.0
11362,62.0,-1129.0,4031.0,5024.0,-4869.0,2406.0,2,-17127.0
11363,1130.0,-1572.0,5013.0,5024.0,1761.0,1091.0,2,5917.0
11364,868.0,-296.0,3416.0,4992.0,-1852.0,-7206.0,2,15292.0
11365,780.0,-1750.0,3011.0,5024.0,-5165.0,-1050.0,2,1350.0
11366,1326.0,-1723.0,5214.0,4960.0,180.0,2192.0,2,5500.0
11367,644.0,-388.0,4234.0,5056.0,1622.0,-7648.0,2,13743.0
11368,986.0,-944.0,2844.0,5056.0,-1335.0,-3561.0,2,3974.0
11369,1748.0,-1175.0,4050.0,5072.0,8375.0,2333.0,2,5303.0
11370,1023.0,-234.0,3442.0,4960.0,-1424.0,-56.0,2,-8379.0
11371,522.0,-808.0,2691.0,4960.0,-5734.0,-917.0,2,-6348.0
11372,1268.0,-1677.0,5463.0,5008.0,6925.0,2795.0,2,1517.0
11373,1089.0,-154.0,3328.0,5056.0,-686.0,-2200.0,2,8523.0
11374,771.0,-954.0,2912.0,5056.0,-3449.0,-1248.0,2,-2819.0
11375,1443.0,-1616.0,4401.0,4992.0,4491.0,196.0,2,5311.0
11376,866.0,-565.0,3037.0,4928.0,2523.0,-5361.0,2,18839.0
11377,1003.0,-962.0,3585.0,5056.0,-1834.0,-1581.0,2,-1238.0
11378,1433.0,-1104.0,3822.0,5008.0,-4600.0,-1067.0,2,2600.0
11379,987.0,-1120.0,2799.0,4928.0,414.0,-1288.0,2,11270.0
11380,651.0,-1027.0,3337.0,5008.0,-3034.0,-6672.0,2,7926.0
11381,1017.0,-1414.0,3274.0,4992.0,7562.0,-2208.0,2,18369.0
11382,1057.0,-1167.0,4839.0,5072.0,6705.0,-368.0,2,8424.0
11383,828.0,-997.0,3299.0,5008.0,-7014.0,-1861.0,2,-3383.0
11384,1273.0,-1448.0,2792.0,5072.0,4762.0,435.0,2,1067.0
11385,1067.0,-778.0,4804.0,5056.0,3322.0,-1554.0,2,8748.0
11386,918.0,-974.0,3821.0,5024.0,-8375.0,-5953.0,2,7195.0
11387,1170.0,-1244.0,2743.0,5008.0,6703.0,-1742.0,2,6075.0
11388,1227.0,-855.0,4135.0,5008.0,2488.0,-162.0,2,-1896.0
11389,862.0,-1636.0,3759.0,5120.0,-1918.0,922.0,2,-2176.0
11390,1021.0,-1585.0,2918.0,5056.0,-1820.0,3168.0,2,-4968.0
11391,905.0,-1160.0,3519.0,5024.0,1106.0,2918.0,2,2427.0
11392,768.0,-1517.0,4900.0,5072.0,9919.0,-3680.0,2,19958.0
11393,851.0,-505.0,3108.0,4992.0,-2295.0,-3145.0,2,9375.0
11394,676.0,-1092.0,3137.0,5008.0,-2328.0,-622.0,2,-3619.0
11395,1322.0,-1763.0,4579.0,5072.0,3978.0,-186.0,2,1208.0
11396,1100.0,-852.0,2588.0,4992.0,1275.0,-808.0,2,11202.0
11397,686.0,-1007.0,3633.0,5008.0,-2123.0,-754.0,2,-2690.0
11398,1033.0,-1624.0,4401.0,5104.0,151.0,-5.0,2,-1070.0
11399,963.0,-333.0,3428.0,5104.0,-4652.0,2475.0,2,-7296.0
11400,30.0,-1064.0,2975.0,5024.0,-5915.0,-671.0,2,-10342.0
11401,1109.0,-1634.0,3893.0,4944.0,3930.0,2044.0,2,-4315.0
11402,1358.0,-1056.0,3839.0,5072.0,7703.0,1549.0,2,-5390.0
11403,631.0,-938.0,3139.0,5072.0,-8614.0,-1482.0,2,-2673.0
11404,1092.0,-1515.0,3165.0,4992.0,1338.0,2141.0,2,-13929.0
11405,742.0,-939.0,3847.0,4992.0,-3334.0,4763.0,2,-9510.0
11406,215.0,-1234.0,3438.0,4992.0,-5104.0,3586.0,2,-19727.0
11407,1149.0,-713.0,4218.0,5072.0,4259.0,3788.0,2,-306.0
11408,697.0,-1077.0,4045.0,5024.0,-5550.0,-2488.0,2,-7732.0
11409,1018.0,-1770.0,2646.0,5024.0,1514.0,-3731.0,2,14141.0
11410,1085.0,-880.0,4814.0,4960.0,7331.0,-3880.0,2,7745.0
11411,1279.0,-879.0,3336.0,5024.0,-10320.0,-2209.0,2,-585.0
11412,1435.0,-1412.0,2479.0,5056.0,10218.0,517.0,2,3764.0
11413,1722.0,-1566.0,3638.0,5024.0,10884.0,2516.0,2,3597.0
11414,909.0,-1077.0,2548.0,5072.0,-11858.0,-2359.0,2,-2646.0
11415,1668.0,-1482.0,4448.0,4944.0,11243.0,2780.0,2,-8595.0
11416,1216.0,-885.0,3902.0,5120.0,1578.0,-251.0,2,2796.0
11417,275.0,-1111.0,3204.0,5072.0,-2715.0,1516.0,2,-5111.0
11418,1255.0,-2330.0,4789.0,5056.0,2267.0,5493.0,2,2212.0
11419,267.0,-1121.0,3434.0,5072.0,1261.0,-3350.0,2,2705.0
11420,560.0,-815.0,3246.0,5056.0,-5636.0,-3396.0,2,-5064.0
11421,1200.0,-1987.0,4359.0,5056.0,4885.0,-257.0,2,3350.0
11422,1106.0,-878.0,2773.0,5104.0,-1723.0,-1108.0,2,8461.0
11423,565.0,-855.0,3984.0,5056.0,-2523.0,-2780.0,2,261.0
11424,1147.0,-1628.0,3483.0,5008.0,-3275.0,1957.0,2,-7802.0
11425,1031.0,-1095.0,2963.0,5056.0,3923.0,-1579.0,2,10697.0
11426,766.0,-866.0,4492.0,5072.0,146.0,-1057.0,2,-234.0
11427,1067.0,-1213.0,4555.0,5024.0,-6700.0,-2366.0,2,-3521.0
11428,1080.0,-1800.0,2711.0,5120.0,5252.0,-1176.0,2,9024.0
11429,741.0,-1071.0,4522.0,4992.0,-83.0,828.0,2,-28.0
11430,747.0,-1400.0,4305.0,5072.0,-3759.0,-326.0,2,-7076.0
11431,890.0,-1639.0,2761.0,5072.0,6263.0,-3021.0,2,10864.0
11432,1029.0,-1143.0,3659.0,5008.0,-3011.0,572.0,2,-6763.0
11433,-67.0,-1680.0,4411.0,5024.0,-1895.0,-2034.0,2,-13550.0
11434,776.0,-1066.0,3104.0,5056.0,-3646.0,767.0,2,114.0
11435,161.0,-1120.0,3650.0,5008.0,-3876.0,1321.0,2,-8601.0
11436,465.0,-1197.0,4496.0,5008.0,-4073.0,6575.0,2,-14825.0
11437,615.0,-980.0,3589.0,5072.0,-9183.0,630.0,2,-13183.0
11438,172.0,-1303.0,3464.0,5024.0,-1472.0,808.0,2,-5635.0
11439,655.0,-1007.0,2523.0,5008.0,4779.0,-1581.0,2,4442.0
11440,1163.0,-947.0,3919.0,4896.0,2207.0,-2637.0,2,3558.0
11441,312.0,-1111.0,4019.0,5008.0,-4604.0,-1224.0,2,-5766.0
11442,873.0,-975.0,2731.0,5120.0,1511.0,-1274.0,2,3650.0
11443,602.0,-802.0,5100.0,5024.0,5161.0,-341.0,2,3698.0
11444,471.0,-1187.0,2762.0,5024.0,-4883.0,-21.0,2,-8601.0
11445,983.0,-1573.0,3225.0,5008.0,3159.0,4517.0,2,-13887.0
11446,634.0,-1194.0,3940.0,5056.0,-4472.0,1087.0,2,-8297.0
11447,620.0,-1623.0,3988.0,5024.0,-3093.0,-266.0,2,-4370.0
11448,676.0,-1244.0,2747.0,5024.0,3047.0,-4461.0,2,12629.0
11449,693.0,-982.0,3556.0,5024.0,-4441.0,-3781.0,2,3467.0
11450,143.0,-1091.0,3783.0,4960.0,6093.0,-4973.0,2,17984.0
11451,767.0,-1371.0,3497.0,4992.0,2694.0,-4099.0,2,11242.0
11452,1309.0,-1910.0,4778.0,5072.0,527.0,200.0,2,2027.0
11453,801.0,-493.0,4024.0,4960.0,-5446.0,-102.0,2,-4505.0
11454,337.0,-1023.0,2716.0,5056.0,-3469.0,-1619.0,2,-8128.0
11455,1200.0,-1423.0,4047.0,5056.0,5029.0,3691.0,2,-7960.0
11456,1428.0,-1465.0,2787.0,5072.0,414.0,4531.0,2,-9000.0
11457,857.0,-1397.0,2794.0,5024.0,-9601.0,-2472.0,2,-3707.0
11458,1258.0,-1690.0,2790.0,5024.0,7360.0,509.0,2,-3360.0
11459,782.0,-909.0,5022.0,5024.0,6590.0,501.0,2,3089.0
11460,909.0,-926.0,3897.0,5072.0,-6695.0,-3803.0,2,1543.0
11461,1250.0,-1166.0,2696.0,5056.0,464.0,-378.0,2,3548.0
11462,680.0,-958.0,4743.0,4992.0,667.0,-1134.0,2,6146.0
11463,-719.0,-1301.0,4058.0,5008.0,-3998.0,2966.0,2,-13626.0
11464,-152.0,-1532.0,2954.0,4928.0,1686.0,4668.0,2,-8303.0
11465,380.0,-1468.0,3788.0,5008.0,-588.0,1355.0,2,-4262.0
11466,1028.0,-2596.0,4027.0,4960.0,554.0,-619.0,2,8317.0
11467,582.0,-294.0,3390.0,4992.0,-4067.0,-2146.0,2,-9140.0
11468,355.0,-696.0,3106.0,4992.0,-7633.0,-142.0,2,-9968.0
11469,1123.0,-1406.0,3913.0,5024.0,7009.0,2691.0,2,-3289.0
11470,873.0,-410.0,3290.0,4992.0,-4580.0,-3622.0,2,-2561.0
11471,318.0,-1063.0,3346.0,5024.0,-3313.0,240.0,2,5358.0
11472,1145.0,-2494.0,2175.0,4992.0,-1250.0,-3037.0,2,100.0
11473,958.0,-2993.0,2051.0,5008.0,8487.0,-3853.0,2,6775.0
11474,1181.0,-1647.0,4548.0,5072.0,6254.0,260.0,2,2639.0
11475,905.0,-750.0,3098.0,4928.0,-307.0,-4662.0,2,17434.0
11476,740.0,-963.0,3408.0,5008.0,-2586.0,-1243.0,2,337.0
11477,1082.0,-1703.0,4371.0,5072.0,-2187.0,272.0,2,-986.0
11478,1072.0,-1540.0,3417.0,5056.0,4644.0,-7789.0,2,25144.0
11479,992.0,-839.0,3482.0,5056.0,-1568.0,-2288.0,2,3067.0
11480,997.0,-1460.0,3719.0,5056.0,-5768.0,3959.0,2,-7726.0
11481,411.0,-1659.0,2635.0,4960.0,-824.0,1578.0,2,-1720.0
11482,452.0,-831.0,3244.0,4944.0,519.0,-6348.0,2,12181.0
11483,1592.0,-1510.0,5631.0,5056.0,8514.0,3890.0,2,3904.0
11484,1012.0,-224.0,3246.0,4960.0,-3035.0,-2664.0,2,8830.0
11485,672.0,-822.0,3130.0,5008.0,-874.0,-2071.0,2,-2173.0
11486,1331.0,-1451.0,4417.0,5024.0,2068.0,1188.0,2,1382.0
11487,1284.0,-525.0,2810.0,4992.0,-1591.0,-556.0,2,4634.0
11488,786.0,-788.0,4046.0,5056.0,-1629.0,-2897.0,2,164.0
11489,1179.0,-1297.0,3532.0,4960.0,-6184.0,135.0,2,-3254.0
11490,953.0,-1376.0,2573.0,5024.0,1156.0,-1683.0,2,10678.0
11491,733.0,-760.0,4641.0,5056.0,-115.0,-56.0,2,-282.0
11492,877.0,-1517.0,3498.0,5056.0,-4611.0,-833.0,2,-7114.0
11493,791.0,-1388.0,2347.0,4960.0,1042.0,-2261.0,2,9446.0
11494,876.0,-1376.0,4478.0,5024.0,-4127.0,2431.0,2,-4228.0
11495,196.0,-2308.0,3401.0,4960.0,-4036.0,-3893.0,2,-2918.0
11496,371.0,-1797.0,2405.0,4944.0,8790.0,-4109.0,2,12769.0
11497,89.0,-1099.0,4111.0,4896.0,-5900.0,-1092.0,2,-4890.0
11498,461.0,-1484.0,3492.0,4960.0,-2492.0,2180.0,2,-10498.0
11499,868.0,-879.0,2999.0,5024.0,-1125.0,1022.0,2,2896.0
11500,106.0,-1309.0,2755.0,4992.0,-3403.0,855.0,2,-5764.0
11501,1363.0,-1899.0,3265.0,4992.0,2317.0,2285.0,2,1100.0
11502,1067.0,-1618.0,3212.0,4960.0,12556.0,352.0,2,5915.0
11503,776.0,-654.0,3355.0,5008.0,-4930.0,-4065.0,2,5598.0
11504,734.0,-1306.0,3618.0,4944.0,10128.0,-5544.0,2,14694.0
11505,713.0,-968.0,3497.0,4928.0,-7134.0,-320.0,2,-2600.0
11506,901.0,-1241.0,2849.0,4960.0,8046.0,-4715.0,2,16500.0
11507,1025.0,-1483.0,4451.0,4992.0,-2180.0,-685.0,2,-2300.0
11508,557.0,-1264.0,4143.0,5008.0,-7395.0,-4218.0,2,3458.0
11509,948.0,-1120.0,2871.0,5008.0,3115.0,-575.0,2,7982.0
11510,1265.0,-923.0,4287.0,5008.0,-2651.0,-1434.0,2,2202.0
11511,662.0,-1192.0,4179.0,4928.0,-7202.0,-4889.0,2,-5691.0
11512,766.0,-1389.0,2250.0,5056.0,-1961.0,-4526.0,2,16919.0
11513,507.0,-1055.0,4500.0,4944.0,-476.0,-1469.0,2,3210.0
11514,848.0,-1514.0,4055.0,4960.0,-3217.0,-227.0,2,-4985.0
11515,959.0,-1352.0,2636.0,5056.0,-1231.0,-1631.0,2,8401.0
11516,646.0,-811.0,3703.0,5008.0,-1440.0,-1963.0,2,-681.0
11517,1239.0,-1711.0,3853.0,4992.0,-1822.0,2073.0,2,-3264.0
11518,1067.0,-1031.0,2560.0,5024.0,-1441.0,-2823.0,2,11426.0
11519,623.0,-1148.0,3166.0,4896.0,704.0,109.0,2,-954.0
11520,1466.0,-1925.0,3743.0,5008.0,-3540.0,707.0,2,-4279.0
11521,819.0,-1263.0,2975.0,4944.0,950.0,-2368.0,2,11614.0
11522,659.0,-887.0,3522.0,4944.0,-2755.0,-1706.0,2,-1360.0
11523,1387.0,-1682.0,4276.0,5056.0,-670.0,436.0,2,2958.0
11524,1459.0,7.0,3855.0,4992.0,-5993.0,-2074.0,2,-33.0
11525,-109.0,-914.0,3240.0,4944.0,-5482.0,4428.0,2,-10325.0
11526,645.0,-820.0,2764.0,4960.0,-4033.0,-6550.0,2,5977.0
11527,432.0,-767.0,2837.0,5008.0,5136.0,-2884.0,2,6320.0
11528,967.0,-1206.0,5650.0,4944.0,-1984.0,1927.0,2,-1082.0
11529,879.0,-637.0,3664.0,5072.0,3136.0,597.0,2,1416.0
11530,722.0,-855.0,3043.0,5008.0,-4529.0,-1816.0,2,-4356.0
11531,1142.0,-1510.0,5600.0,4944.0,3351.0,806.0,2,4224.0
11532,781.0,-391.0,4208.0,4992.0,-3402.0,-1205.0,2,-3590.0
11533,168.0,-1025.0,3446.0,4944.0,-5033.0,-2472.0,2,-8799.0
11534,1265.0,-1419.0,4204.0,4960.0,3672.0,2407.0,2,-1108.0
11535,1224.0,-981.0,3676.0,4896.0,1151.0,3632.0,2,-5977.0
11536,1078.0,-1788.0,2939.0,5056.0,7510.0,473.0,2,-3977.0
11537,313.0,-1130.0,2786.0,5024.0,-7911.0,-314.0,2,-10514.0
11538,862.0,-925.0,3886.0,4928.0,-357.0,1110.0,2,259.0
11539,391.0,-1674.0,3351.0,5008.0,-4830.0,4702.0,2,-12874.0
11540,1186.0,-1203.0,3699.0,4944.0,1970.0,4434.0,2,-19875.0
11541,194.0,-1150.0,3246.0,4992.0,-4363.0,2571.0,2,-13272.0
11542,946.0,-1164.0,3024.0,4960.0,4693.0,1575.0,2,-857.0
11543,781.0,-1002.0,5007.0,4992.0,4739.0,-378.0,2,4378.0
11544,1191.0,-885.0,3538.0,4992.0,-7532.0,-5167.0,2,3100.0
11545,868.0,-1504.0,2962.0,4992.0,8159.0,-1641.0,2,9240.0
11546,562.0,-964.0,5186.0,4992.0,4210.0,-1304.0,2,4620.0
11547,846.0,-611.0,3212.0,4896.0,-9760.0,-3820.0,2,-257.0
11548,1067.0,-1525.0,2802.0,4944.0,4018.0,643.0,2,2818.0
11549,1261.0,-1107.0,3221.0,4960.0,6357.0,2495.0,2,5782.0
11550,272.0,-1203.0,2515.0,4896.0,-5361.0,2246.0,2,-9893.0
