"id","acelX","acelY","acelZ","girX","girY","girZ","idTipoMovimento","mag"
11551,348.0,-1623.0,3159.0,4896.0,-2150.0,4507.0,2,-12295.0
11552,1345.0,-1326.0,4890.0,4960.0,9478.0,-1693.0,2,4100.0
11553,1005.0,-1081.0,2459.0,4960.0,-4677.0,-1428.0,2,3223.0
11554,1025.0,-1199.0,2763.0,5008.0,6980.0,1926.0,2,1131.0
11555,1759.0,-1751.0,2835.0,4896.0,1214.0,3816.0,2,-4328.0
11556,788.0,-1241.0,2410.0,4992.0,-6494.0,-1624.0,2,-4897.0
11557,1195.0,-1676.0,3953.0,4992.0,8127.0,1969.0,2,-2043.0
11558,1524.0,-1445.0,2911.0,4928.0,8997.0,2735.0,2,269.0
11559,640.0,-1032.0,2478.0,4928.0,-7310.0,-29.0,2,-8307.0
11560,1501.0,-1656.0,3946.0,4880.0,7224.0,2768.0,2,-1159.0
11561,1601.0,-1561.0,3430.0,4896.0,4267.0,2495.0,2,-892.0
11562,454.0,-1224.0,2692.0,4992.0,-7233.0,-1195.0,2,-6656.0
11563,1039.0,-1583.0,3997.0,5008.0,4923.0,1799.0,2,-2311.0
11564,1336.0,-1054.0,3539.0,4832.0,-803.0,2809.0,2,-1650.0
11565,715.0,-1385.0,2782.0,4928.0,-4549.0,-2280.0,2,-3827.0
11566,1035.0,-2015.0,2818.0,4928.0,5299.0,1138.0,2,502.0
11567,1421.0,-1410.0,3064.0,4960.0,1347.0,1446.0,2,2983.0
11568,380.0,-986.0,3119.0,4896.0,-8042.0,506.0,2,-8576.0
11569,1060.0,-1405.0,2912.0,4992.0,3157.0,3323.0,2,-1333.0
11570,792.0,-1299.0,4759.0,4960.0,109.0,1900.0,2,-1045.0
11571,-333.0,-1200.0,3698.0,4960.0,-909.0,5723.0,2,-20434.0
11572,690.0,-572.0,4026.0,4960.0,-5288.0,-2055.0,2,1734.0
11573,745.0,-1203.0,2958.0,4944.0,-4868.0,296.0,2,-6829.0
11574,1125.0,-1054.0,2816.0,5024.0,1813.0,1416.0,2,-824.0
11575,941.0,-959.0,4211.0,4944.0,2299.0,-601.0,2,3883.0
11576,890.0,-1174.0,4004.0,4928.0,-7199.0,-2848.0,2,-2819.0
11577,934.0,-1347.0,2899.0,4928.0,2382.0,-676.0,2,3879.0
11578,920.0,-810.0,4282.0,5008.0,-1133.0,167.0,2,-2496.0
11579,1293.0,-1613.0,3058.0,4960.0,-3871.0,478.0,2,-3516.0
11580,653.0,-738.0,3876.0,4880.0,-7344.0,-2351.0,2,-4177.0
11581,-121.0,-1355.0,3543.0,4928.0,-3094.0,6642.0,2,-12153.0
11582,433.0,-1351.0,3833.0,4928.0,-6726.0,712.0,2,-10535.0
11583,588.0,-1444.0,3065.0,4960.0,1546.0,4010.0,2,-4320.0
11584,1116.0,-1563.0,2587.0,4944.0,2406.0,1534.0,2,-2131.0
11585,1627.0,-2002.0,3227.0,4928.0,2196.0,1081.0,2,-1336.0
11586,-439.0,-1342.0,4013.0,4880.0,-5466.0,2701.0,2,-27893.0
11587,531.0,-1503.0,2938.0,4832.0,-2108.0,5414.0,2,-14281.0
11588,1321.0,-1798.0,3679.0,4944.0,2800.0,1237.0,2,-1287.0
11589,1619.0,-1425.0,3420.0,4928.0,309.0,-1044.0,2,5502.0
11590,772.0,-923.0,2585.0,4944.0,1611.0,-2831.0,2,11720.0
11591,686.0,-1008.0,3745.0,4928.0,497.0,136.0,2,-3831.0
11592,1147.0,-1328.0,3154.0,4960.0,-4941.0,-1071.0,2,-2736.0
11593,853.0,-982.0,2535.0,4880.0,2169.0,-2766.0,2,10782.0
11594,669.0,-1093.0,3626.0,4896.0,-2235.0,-1392.0,2,-3972.0
11595,1430.0,-1943.0,3794.0,4896.0,6.0,2248.0,2,-1213.0
11596,1128.0,-483.0,2718.0,4896.0,-3620.0,-4047.0,2,14127.0
11597,780.0,-732.0,3360.0,4944.0,-7989.0,-3371.0,2,1211.0
11598,1490.0,-2008.0,4487.0,4896.0,3467.0,2833.0,2,-2697.0
11599,771.0,-260.0,3352.0,4896.0,1440.0,-1064.0,2,5281.0
11600,735.0,-1125.0,3371.0,4896.0,-4353.0,-1724.0,2,-552.0
11601,1002.0,-1350.0,4600.0,4832.0,3120.0,2705.0,2,2011.0
11602,667.0,-950.0,3992.0,4992.0,-1017.0,640.0,2,-3650.0
11603,-201.0,-993.0,3946.0,4992.0,-2059.0,5156.0,2,-10798.0
11604,708.0,-1378.0,3152.0,5008.0,9923.0,-5353.0,2,8723.0
11605,680.0,-975.0,4629.0,4960.0,-3343.0,-966.0,2,-2843.0
11606,978.0,-1631.0,3185.0,4832.0,-3366.0,744.0,2,-4124.0
11607,877.0,-1254.0,2603.0,4832.0,1477.0,-1713.0,2,7865.0
11608,934.0,-1488.0,3818.0,4928.0,588.0,1558.0,2,-2707.0
11609,1331.0,-1494.0,3555.0,4928.0,-3197.0,-4531.0,2,-3976.0
11610,284.0,-987.0,3370.0,4992.0,1101.0,-5440.0,2,21561.0
11611,455.0,-1796.0,3157.0,4960.0,-9214.0,-946.0,2,167.0
11612,232.0,-1547.0,2875.0,4928.0,7593.0,-4839.0,2,9193.0
11613,761.0,-845.0,3459.0,4928.0,-534.0,-4083.0,2,1601.0
11614,1460.0,-1593.0,3631.0,4992.0,-748.0,-1173.0,2,-4036.0
11615,802.0,-974.0,3139.0,4928.0,-2351.0,-1514.0,2,6072.0
11616,334.0,-941.0,4112.0,5008.0,-2426.0,-2999.0,2,-1049.0
11617,988.0,-1862.0,4129.0,4832.0,1587.0,577.0,2,-4841.0
11618,649.0,-678.0,3141.0,4880.0,2066.0,-394.0,2,7612.0
11619,663.0,-1097.0,3543.0,4848.0,-2228.0,-1767.0,2,1031.0
11620,1215.0,-1565.0,5793.0,4992.0,6606.0,2207.0,2,4866.0
11621,1096.0,-1237.0,3739.0,5008.0,-5864.0,4201.0,2,-15328.0
11622,-710.0,-949.0,3280.0,4944.0,-2643.0,6308.0,2,-16096.0
11623,681.0,-1021.0,3438.0,5008.0,2485.0,-798.0,2,-1653.0
11624,767.0,-1172.0,4153.0,5008.0,-7321.0,-1789.0,2,-12905.0
11625,898.0,-1067.0,4045.0,4992.0,2028.0,-1023.0,2,-1943.0
11626,592.0,-988.0,4486.0,4944.0,429.0,-847.0,2,681.0
11627,956.0,-710.0,3375.0,4992.0,-2013.0,-1472.0,2,3810.0
11628,439.0,-632.0,5254.0,4992.0,-1907.0,850.0,2,-4857.0
11629,-141.0,-897.0,3247.0,4944.0,-3832.0,1081.0,2,-12202.0
11630,968.0,-1664.0,2591.0,4960.0,579.0,-3231.0,2,13966.0
11631,899.0,-1043.0,3174.0,4960.0,-8631.0,61.0,2,-13505.0
11632,698.0,-1308.0,3146.0,4896.0,2279.0,5047.0,2,-12607.0
11633,929.0,-1013.0,3152.0,4944.0,206.0,-2021.0,2,13514.0
11634,733.0,-879.0,3100.0,4928.0,-5399.0,-2578.0,2,-1361.0
11635,856.0,-1426.0,3662.0,4896.0,-5608.0,1127.0,2,-5239.0
11636,1022.0,-1448.0,5290.0,4896.0,9590.0,-979.0,2,10095.0
11637,1099.0,-492.0,2872.0,4896.0,83.0,-5015.0,2,15863.0
11638,759.0,-941.0,3418.0,4992.0,-3116.0,-1838.0,2,-1223.0
11639,1464.0,-1803.0,4170.0,4880.0,343.0,2313.0,2,-1243.0
11640,864.0,-742.0,2712.0,4880.0,-752.0,-1901.0,2,6752.0
11641,653.0,-845.0,3619.0,4944.0,245.0,-1173.0,2,-1588.0
11642,1073.0,-1105.0,4605.0,4992.0,-1832.0,3210.0,2,-2344.0
11643,945.0,-668.0,3817.0,4928.0,-4326.0,543.0,2,-2985.0
11644,609.0,-803.0,2850.0,4928.0,-1440.0,-1955.0,2,-3355.0
11645,1033.0,-1968.0,5223.0,5008.0,8031.0,3134.0,2,76.0
11646,908.0,-628.0,3829.0,4880.0,243.0,443.0,2,-320.0
11647,526.0,-909.0,3261.0,4928.0,-151.0,-1502.0,2,-3570.0
11648,1334.0,-1203.0,4905.0,4896.0,4193.0,2700.0,2,4435.0
11649,814.0,-244.0,3196.0,4928.0,2596.0,-2088.0,2,1251.0
11650,81.0,-913.0,3505.0,4848.0,-7105.0,-1177.0,2,-9724.0
11651,435.0,-1401.0,3651.0,4992.0,4410.0,4227.0,2,-13239.0
11652,1039.0,-1722.0,3236.0,4960.0,159.0,6200.0,2,1563.0
11653,-2.0,-801.0,3684.0,4992.0,1162.0,5662.0,2,-19615.0
11654,564.0,-829.0,3235.0,4960.0,615.0,2835.0,2,-2740.0
11655,530.0,-1007.0,3913.0,4960.0,-6447.0,-1320.0,2,-7579.0
11656,684.0,-1259.0,4266.0,4880.0,-1322.0,5640.0,2,-7406.0
11657,967.0,-1444.0,3044.0,4944.0,784.0,3976.0,2,-6577.0
11658,187.0,-944.0,3193.0,4880.0,-7995.0,2198.0,2,-17319.0
11659,271.0,-1593.0,3231.0,4944.0,1059.0,2520.0,2,-20429.0
11660,-31.0,-756.0,4267.0,4960.0,-4161.0,-994.0,2,-7850.0
11661,577.0,-1205.0,3553.0,4992.0,-5324.0,1197.0,2,-6264.0
11662,887.0,-725.0,3891.0,4928.0,-33.0,3531.0,2,-9572.0
11663,-13.0,-1226.0,3236.0,4960.0,-4770.0,1645.0,2,-16066.0
11664,850.0,-1021.0,2953.0,4896.0,-1005.0,2267.0,2,-6547.0
11665,370.0,-1033.0,4162.0,4992.0,-6432.0,-2342.0,2,-2169.0
11666,-84.0,-1712.0,5131.0,4880.0,-810.0,6374.0,2,-13360.0
11667,482.0,-741.0,3004.0,4960.0,-3136.0,-933.0,2,-6537.0
11668,274.0,-1117.0,3569.0,4944.0,-5945.0,283.0,2,-13795.0
11669,1212.0,-1928.0,2858.0,4928.0,3821.0,3172.0,2,-4460.0
11670,772.0,-1129.0,3741.0,4880.0,-1630.0,3326.0,2,-7775.0
11671,556.0,-708.0,3726.0,4832.0,-7067.0,5767.0,2,-14609.0
11672,852.0,-1016.0,3669.0,4928.0,-764.0,-467.0,2,2930.0
11673,-87.0,-982.0,3307.0,4896.0,-4949.0,-122.0,2,-18194.0
11674,552.0,-1155.0,3418.0,4880.0,-1948.0,3727.0,2,-19022.0
11675,-166.0,-1134.0,5492.0,4896.0,-4453.0,-118.0,2,-517.0
11676,-169.0,-1429.0,2948.0,4896.0,-2704.0,4744.0,2,-20752.0
11677,642.0,-526.0,3731.0,4832.0,-1539.0,-19.0,2,2008.0
11678,15.0,-1054.0,3338.0,4896.0,-4957.0,1591.0,2,-17893.0
11679,631.0,-1379.0,3277.0,4880.0,805.0,3853.0,2,-12753.0
11680,363.0,-1054.0,3847.0,4880.0,1133.0,956.0,2,-2545.0
11681,447.0,-1123.0,4116.0,4928.0,-4174.0,5057.0,2,-7352.0
11682,514.0,-61.0,4433.0,4832.0,820.0,-696.0,2,-4420.0
11683,-251.0,-1246.0,3041.0,4784.0,-6380.0,4257.0,2,-16682.0
11684,677.0,-1373.0,3116.0,4832.0,-1705.0,3298.0,2,-9474.0
11685,431.0,-804.0,4110.0,4848.0,-844.0,-239.0,2,-4143.0
11686,519.0,-1734.0,3631.0,4944.0,-4143.0,3378.0,2,-10726.0
11687,722.0,-454.0,4369.0,4928.0,-1927.0,2861.0,2,-10829.0
11688,-100.0,-1043.0,3673.0,4880.0,-4371.0,2244.0,2,-16378.0
11689,584.0,-1453.0,3087.0,4832.0,1486.0,2950.0,2,-10066.0
11690,350.0,-953.0,3970.0,4784.0,-5302.0,-555.0,2,-5440.0
11691,591.0,-1623.0,4305.0,4816.0,-1187.0,5178.0,2,-8605.0
11692,563.0,-560.0,4164.0,4832.0,-5450.0,1953.0,2,-14106.0
11693,-251.0,-1535.0,3546.0,4832.0,-119.0,873.0,2,-18524.0
11694,465.0,-1135.0,3409.0,4944.0,-727.0,3746.0,2,-17872.0
11695,199.0,-1074.0,5352.0,4960.0,71.0,757.0,2,-1446.0
11696,676.0,-1513.0,4522.0,4880.0,-3316.0,1021.0,2,-8706.0
11697,626.0,-1529.0,3121.0,4896.0,3501.0,-4818.0,2,14525.0
11698,640.0,-819.0,4079.0,4880.0,-1727.0,-3658.0,2,5577.0
11699,975.0,-1449.0,3989.0,4880.0,-4772.0,-2607.0,2,3482.0
11700,978.0,-1335.0,2447.0,4832.0,4775.0,-65.0,2,5667.0
11701,1015.0,-1076.0,5175.0,4896.0,6073.0,-371.0,2,6352.0
11702,861.0,-840.0,2747.0,4784.0,-6845.0,-2354.0,2,-3155.0
11703,791.0,-1624.0,2886.0,4960.0,6606.0,1206.0,2,-834.0
11704,475.0,-911.0,3450.0,4944.0,8730.0,-8659.0,2,14692.0
11705,1432.0,-1073.0,3226.0,4880.0,-4585.0,-957.0,2,4892.0
11706,830.0,-1009.0,2785.0,4944.0,-781.0,-4530.0,2,13522.0
11707,364.0,-1042.0,3098.0,4896.0,-842.0,-596.0,2,3339.0
11708,151.0,-1597.0,5269.0,4896.0,-3667.0,958.0,2,-10060.0
11709,1697.0,-1384.0,3144.0,4896.0,1546.0,-1421.0,2,11171.0
11710,760.0,-324.0,4474.0,4896.0,-8728.0,-2678.0,2,3735.0
11711,776.0,-822.0,3439.0,4880.0,389.0,-3263.0,2,5340.0
11712,527.0,-1648.0,3809.0,4832.0,-4340.0,-2621.0,2,-5005.0
11713,1255.0,-1159.0,2338.0,4944.0,1860.0,2400.0,2,-6148.0
11714,973.0,-1555.0,3770.0,4896.0,478.0,6788.0,2,-3323.0
11715,-118.0,-854.0,3570.0,4896.0,-7533.0,5628.0,2,-17650.0
11716,659.0,-15.0,3715.0,4896.0,111.0,-872.0,2,1866.0
11717,461.0,-871.0,2918.0,4960.0,-5927.0,115.0,2,-5911.0
11718,955.0,-1758.0,3612.0,4896.0,8741.0,5881.0,2,-1626.0
11719,1469.0,-1127.0,3377.0,4848.0,5080.0,-26.0,2,-2562.0
11720,609.0,-850.0,2954.0,4880.0,-725.0,-1383.0,2,-3251.0
11721,1584.0,-2315.0,5407.0,4832.0,7017.0,427.0,2,953.0
11722,1003.0,-1310.0,2886.0,4896.0,1160.0,-5351.0,2,19122.0
11723,462.0,-997.0,4353.0,4896.0,-854.0,-1597.0,2,-3893.0
11724,592.0,-1358.0,4166.0,4832.0,-5277.0,-1219.0,2,-9842.0
11725,646.0,-1524.0,2733.0,4832.0,7118.0,-1837.0,2,12220.0
11726,868.0,-771.0,3550.0,4944.0,-1479.0,-276.0,2,-944.0
11727,447.0,-1014.0,3876.0,4768.0,-5568.0,-2112.0,2,-2403.0
11728,570.0,-1509.0,2482.0,4832.0,8098.0,-1435.0,2,3356.0
11729,749.0,-1544.0,3777.0,4944.0,-463.0,1389.0,2,-8810.0
11730,225.0,-1362.0,3792.0,4944.0,-3527.0,1052.0,2,-13637.0
11731,678.0,-1198.0,2782.0,4880.0,-1761.0,156.0,2,3628.0
11732,706.0,-1187.0,3961.0,4880.0,-1646.0,-1367.0,2,1485.0
11733,1390.0,-1674.0,2935.0,4880.0,-7756.0,-2936.0,2,2798.0
11734,1143.0,-2284.0,2946.0,4944.0,400.0,-3772.0,2,11558.0
11735,-905.0,-1024.0,3906.0,4896.0,-199.0,5352.0,2,-20313.0
11736,624.0,-1113.0,3426.0,4880.0,-9132.0,3938.0,2,-19161.0
11737,1119.0,-1393.0,3114.0,4896.0,-1576.0,-1305.0,2,2732.0
11738,1510.0,-1419.0,4215.0,4880.0,10842.0,2874.0,2,6667.0
11739,1224.0,-1156.0,3678.0,4896.0,2489.0,1270.0,2,-2367.0
11740,693.0,-985.0,2695.0,4880.0,-4445.0,-1900.0,2,-3650.0
11741,1378.0,-1253.0,4475.0,4848.0,5498.0,4608.0,2,7709.0
11742,737.0,-466.0,3802.0,4816.0,3426.0,-2886.0,2,790.0
11743,546.0,-1150.0,3094.0,4880.0,-1587.0,-2376.0,2,-2767.0
11744,1583.0,-1878.0,4694.0,4880.0,4152.0,324.0,2,3159.0
11745,832.0,-805.0,2730.0,4928.0,-197.0,-497.0,2,2428.0
11746,90.0,-1158.0,3987.0,4832.0,-4991.0,-1110.0,2,-7021.0
11747,654.0,-1059.0,4632.0,4832.0,-1583.0,5839.0,2,-16671.0
11748,937.0,-609.0,3019.0,4848.0,1815.0,730.0,2,2717.0
11749,810.0,-1151.0,3140.0,4880.0,-2825.0,-3162.0,2,1548.0
11750,533.0,-1426.0,4488.0,4832.0,4219.0,3414.0,2,-8425.0
11751,500.0,-396.0,4078.0,4848.0,10070.0,2509.0,2,3867.0
11752,-146.0,346.0,3904.0,4944.0,-1946.0,-1055.0,2,-1.0
11753,734.0,-736.0,3765.0,4896.0,-5319.0,-297.0,2,-6269.0
11754,929.0,-594.0,3846.0,4768.0,7411.0,331.0,2,4316.0
11755,450.0,-363.0,3884.0,4848.0,4949.0,-397.0,2,2946.0
11756,608.0,-423.0,3780.0,4928.0,-9740.0,-563.0,2,432.0
11757,973.0,-870.0,3835.0,4848.0,-1497.0,557.0,2,-3177.0
11758,366.0,-203.0,4065.0,4848.0,8361.0,-1609.0,2,9284.0
11759,540.0,-266.0,4033.0,4832.0,-9627.0,1163.0,2,-4670.0
11760,971.0,-903.0,3876.0,4832.0,-3348.0,479.0,2,372.0
11761,780.0,-978.0,3766.0,4960.0,10352.0,-744.0,2,3398.0
11762,908.0,-267.0,3720.0,4928.0,-1956.0,2558.0,2,-3735.0
11763,1025.0,-889.0,3746.0,4928.0,-5107.0,1227.0,2,-1100.0
11764,722.0,-793.0,3765.0,4848.0,10905.0,-827.0,2,4600.0
11765,1024.0,-185.0,3522.0,4848.0,456.0,1811.0,2,224.0
11766,1399.0,-700.0,3919.0,4880.0,-8046.0,-85.0,2,-3437.0
11767,741.0,-339.0,3883.0,4832.0,8930.0,514.0,2,1095.0
11768,943.0,-251.0,3908.0,4848.0,-1499.0,1336.0,2,-2434.0
11769,1133.0,-534.0,3978.0,4816.0,-7655.0,-227.0,2,-669.0
11770,645.0,-540.0,3859.0,4768.0,10324.0,660.0,2,822.0
11771,837.0,-389.0,3578.0,4896.0,-4197.0,-497.0,2,-3192.0
11772,1288.0,-809.0,3835.0,4768.0,-5159.0,1003.0,2,-2941.0
11773,853.0,-546.0,3735.0,4880.0,8334.0,-55.0,2,2037.0
11774,880.0,-524.0,3942.0,4944.0,2649.0,-1123.0,2,-533.0
11775,1191.0,-661.0,3816.0,4896.0,-8902.0,456.0,2,-3201.0
11796,906.0,-801.0,3326.0,4832.0,-3339.0,1422.0,2,-4261.0
11797,1060.0,-827.0,3838.0,4832.0,-7228.0,-157.0,2,3073.0
11798,850.0,-814.0,3902.0,4720.0,10273.0,-254.0,2,2789.0
11799,676.0,-765.0,3683.0,4816.0,-1450.0,-773.0,2,-2960.0
11800,1306.0,-917.0,3668.0,4832.0,-4841.0,-397.0,2,-2800.0
11801,681.0,-823.0,3851.0,4784.0,11064.0,-970.0,2,3359.0
11802,472.0,-739.0,4257.0,4848.0,-1564.0,-3535.0,2,11123.0
11803,1173.0,-1387.0,3201.0,4848.0,-2664.0,-3559.0,2,12682.0
11804,991.0,-1489.0,4096.0,4768.0,6642.0,-141.0,2,4111.0
11805,629.0,-612.0,3931.0,4768.0,4817.0,168.0,2,-1667.0
11806,1051.0,-1161.0,3101.0,4768.0,-6719.0,3440.0,2,-5750.0
11807,1229.0,-1691.0,2509.0,4816.0,3848.0,-1155.0,2,-1429.0
11808,519.0,-1099.0,2795.0,4816.0,-7535.0,1637.0,2,-13712.0
11809,1370.0,-1555.0,4160.0,4768.0,5815.0,4845.0,2,-8422.0
11810,1113.0,-722.0,3781.0,4768.0,7812.0,1478.0,2,-2995.0
11811,513.0,-1148.0,2937.0,4752.0,-9070.0,-1395.0,2,-3199.0
11812,1018.0,-1017.0,4427.0,4832.0,1143.0,3181.0,2,-2032.0
11813,667.0,-215.0,3952.0,4832.0,3912.0,-737.0,2,4078.0
11814,727.0,-726.0,2917.0,4832.0,-6378.0,-2412.0,2,-2700.0
11815,1219.0,-1384.0,4955.0,4768.0,-797.0,1386.0,2,915.0
11816,838.0,-649.0,3683.0,4816.0,205.0,2082.0,2,-9395.0
11817,-138.0,-1083.0,3333.0,4928.0,-6932.0,2303.0,2,-16849.0
11818,865.0,-1162.0,2922.0,4880.0,-4510.0,3758.0,2,-7721.0
11819,733.0,-1303.0,4351.0,4816.0,-2988.0,-2798.0,2,-3210.0
11820,1517.0,-2211.0,3693.0,4832.0,9115.0,1739.0,2,-5948.0
11821,1173.0,-401.0,2576.0,4784.0,2267.0,-2618.0,2,5624.0
11822,977.0,-678.0,3786.0,4816.0,-350.0,-2072.0,2,1335.0
11823,1130.0,-1272.0,3932.0,4816.0,-5550.0,-990.0,2,-2597.0
11824,1096.0,-1401.0,3021.0,4880.0,3873.0,-1237.0,2,11320.0
11825,1195.0,-804.0,3387.0,4880.0,3704.0,-1317.0,2,2426.0
11826,953.0,-1109.0,4059.0,4832.0,-6069.0,-396.0,2,-7936.0
11827,1312.0,-1617.0,2856.0,4960.0,5610.0,-510.0,2,4573.0
11828,729.0,-1111.0,4801.0,4880.0,8936.0,-2281.0,2,3385.0
11829,863.0,-976.0,3791.0,4880.0,-6929.0,-407.0,2,-8458.0
11830,1131.0,-1275.0,2876.0,4768.0,373.0,2035.0,2,1125.0
11831,749.0,-1382.0,4418.0,4880.0,1371.0,1842.0,2,-2641.0
11832,-551.0,-1822.0,3602.0,4768.0,-5609.0,4836.0,2,-11469.0
11833,1073.0,-1493.0,2949.0,4816.0,-2396.0,649.0,2,-595.0
11834,402.0,-285.0,3157.0,4848.0,-5917.0,-2597.0,2,-10397.0
11835,1101.0,-1619.0,3504.0,4832.0,6204.0,2259.0,2,-906.0
11836,1859.0,-1676.0,2732.0,4832.0,7263.0,2551.0,2,1156.0
11837,655.0,-1197.0,2491.0,4832.0,-7377.0,-1492.0,2,-6804.0
11838,1514.0,-1541.0,3998.0,4816.0,9385.0,5053.0,2,-6195.0
11839,991.0,-260.0,3824.0,4848.0,4793.0,961.0,2,-9609.0
11840,826.0,-594.0,3183.0,4768.0,-8230.0,-3563.0,2,-2852.0
11841,1495.0,-1215.0,5642.0,4896.0,2267.0,1256.0,2,6488.0
11842,629.0,-130.0,3124.0,4928.0,7075.0,28.0,2,8822.0
12129,2954.0,-1210.0,-22.0,2480.0,11026.0,-9882.0,2,-8843.0
12130,2749.0,-1947.0,1632.0,2544.0,-11256.0,-2587.0,2,14665.0
12131,1551.0,-3679.0,1138.0,2560.0,-4510.0,-2543.0,2,10695.0
12132,3433.0,-2393.0,325.0,2480.0,2733.0,-342.0,2,2999.0
12133,3007.0,-2378.0,1074.0,2544.0,1601.0,-5538.0,2,4519.0
12134,2264.0,-816.0,2951.0,2560.0,-1090.0,-6560.0,2,-5369.0
12135,2994.0,-2699.0,317.0,2672.0,-955.0,-827.0,2,-1731.0
12136,3084.0,-1936.0,-443.0,2720.0,-6758.0,1650.0,2,-953.0
12202,-3316.0,1776.0,1006.0,2544.0,-2493.0,-6249.0,2,-24518.0
12203,2232.0,16548.0,-484.0,2592.0,-219.0,-1811.0,2,14037.0
